time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:55:17,1220,-0.6,-0.11,10.35,-0.03,-0.03,-0.02,98.41,1538.41,0,84144,-1.093411333,36.98020917,20230601,0
2023-08-01-15:55:18,1221,-0.57,0.09,10.8,-0.09,-0.04,-0.05,97.83,1537.83,-0.03,84147,-1.093411333,36.98020917,20230601,0
2023-08-01-15:55:18,1222,-0.52,0.02,10.85,-0.02,0.01,-0.01,99.18,1539.18,0.01,84160,-1.093380167,36.9802165,12550700,0
2023-08-01-15:55:19,1223,-0.55,-0.09,10.69,-0.1,0.07,-0.02,100.24,1540.24,0.01,84150,-1.093380167,36.9802165,20230601,0
2023-08-01-15:55:20,1224,-0.36,0.09,10.97,-0.08,-0.18,0,98.21,1538.21,0,84155,-1.093380167,36.9802165,20230601,0
2023-08-01-15:55:50,1275,-3.43,-0.05,10.57,-0.05,-0.08,-0.03,97.92,1537.92,0.01,84169,-1.092682,36.980511,20230601,0
2023-08-01-15:55:52,1276,-2.83,0.02,10.54,-0.02,-0.1,-0.02,97.63,1537.63,0,84177,-1.092673167,36.98051583,12553500,0
2023-08-01-15:55:54,1277,-2.51,-0.47,9.79,-0.05,-0.02,-0.02,98.31,1538.31,0,84155,-1.092673167,36.98051583,20230601,0
2023-08-01-15:55:56,1278,-2.83,-0.11,10.28,-0.06,0.06,-0.01,98.89,1538.89,-0.01,84158,-1.092674833,36.98051117,12553600,0
2023-08-01-15:55:58,1279,-2.82,0.1,10.47,0.04,-0.02,-0.01,99.18,1539.18,0.01,84157,-1.092674833,36.98051117,20230601,0
2023-08-01-15:56:00,1280,-3.34,-0.08,10.4,-0.06,-0.05,-0.04,100.54,1540.54,0.02,84161,-1.092695667,36.98051033,12553700,0
2023-08-01-15:56:02,1281,-3.19,-0.17,10.44,-0.03,-0.01,-0.04,98.99,1538.99,-0.01,84154,-1.092695667,36.98051033,20230601,0
2023-08-01-15:56:04,1282,-2.83,-0.25,10.29,-0.04,-0.03,-0.02,99.18,1539.18,0,84155,-1.092719167,36.980512,12553800,0
2023-08-01-15:56:07,1283,-2.94,-0.61,9.21,-0.08,0.03,-0.02,98.12,1538.12,0,84166,-1.092719167,36.980512,20230601,0
2023-08-01-15:56:08,1284,-3.36,-0.07,9.95,0.02,0,-0.02,99.28,1539.28,0,84150,-1.092753833,36.9805085,12553900,0
2023-08-01-15:56:09,1285,-3.14,-0.18,10.05,-0.02,0.09,-0.02,99.28,1539.28,0,84135,-1.092828667,36.9804845,12554000,0
2023-08-01-15:56:10,1286,-3.34,-0.35,9.99,-0.06,-0.01,-0.04,99.28,1539.28,0,84153,-1.092828667,36.9804845,20230601,0
2023-08-01-15:56:10,1287,-3.75,-0.31,10.2,-0.01,0.03,-0.02,98.5,1538.5,0,84150,-1.0929265,36.98046217,12554100,0
2023-08-01-15:56:11,1288,-3.29,-0.1,10.41,-0.05,-0.08,-0.03,97.44,1537.44,-0.01,84170,-1.0929265,36.98046217,20230601,0
2023-08-01-15:56:12,1289,-3.22,-0.18,9.84,-0.09,0,-0.04,97.25,1537.25,0.01,84171,-1.093028667,36.98043867,12554200,0
2023-08-01-15:56:12,1290,-3.34,-0.7,9.99,0.05,0.01,0,97.83,1537.83,-0.01,84168,-1.093145833,36.980418,12554300,0
2023-08-01-15:56:13,1291,-2.85,-0.37,10.26,-0.01,0.03,-0.02,98.02,1538.02,0.01,84167,-1.093145833,36.980418,20230601,0
2023-08-01-15:56:13,1292,-3.2,-0.11,10.28,-0.04,0,-0.04,97.54,1537.54,0,84165,-1.093145833,36.980418,20230601,0
2023-08-01-15:56:14,1293,-2.75,-0.21,10.15,-0.02,-0.09,-0.01,97.15,1537.15,-0.01,84168,-1.093263167,36.98039933,12554400,0
2023-08-01-15:56:14,1294,-3.28,-0.51,9.81,0,0.04,-0.02,94.63,1534.63,-0.01,84195,-1.093401,36.980363,12554500,0
2023-08-01-15:56:15,1295,-2.93,-0.33,10.18,-0.04,-0.03,-0.04,94.54,1534.54,0,84194,-1.093401,36.980363,20230601,0
2023-08-01-15:56:15,1296,-3.08,-0.12,10.36,-0.03,0.02,-0.02,95.89,1535.89,0,84189,-1.093537833,36.98031967,12554600,0
2023-08-01-15:56:16,1297,-3.49,-0.27,10.36,-0.06,-0.04,-0.02,97.25,1537.25,-0.01,84168,-1.093683333,36.98027767,12554700,0
2023-08-01-15:56:17,1298,-3.35,-0.07,10.19,-0.02,-0.07,-0.04,98.99,1538.99,0,84149,-1.093827833,36.9802275,12554800,0
2023-08-01-15:56:17,1299,-3.92,-1.35,12.96,0.39,-0.82,-0.32,97.83,1537.83,0.03,84168,-1.093827833,36.9802275,12554800,0
2023-08-01-15:56:18,1300,-2.51,0.16,11.41,-0.01,-0.06,-0.71,98.21,1538.21,0.01,84165,-1.093980333,36.98017983,12554900,0
2023-08-01-15:56:19,1301,-2.52,-0.08,11.22,-0.36,0.29,-0.14,100.34,1540.34,0.01,84149,-1.094132167,36.9801315,12555000,0
2023-08-01-15:56:19,1302,-2.18,1.31,10.93,-0.43,0.22,-0.12,99.18,1539.18,-0.01,84154,-1.094287667,36.9800845,12555100,0
2023-08-01-15:56:20,1303,-2.02,4.55,13.28,-2.3,-1.33,-0.04,97.15,1537.15,0,84180,-1.094587167,36.980003,12555300,0
2023-08-01-15:56:20,1304,-0.74,-2.61,11.23,0.77,0.36,0.08,97.15,1537.15,0,84183,-1.094741,36.97995833,12555400,0
2023-08-01-15:56:21,1305,-2.65,0.89,10.04,-0.24,-0.14,-0.05,96.86,1536.86,0.01,84175,-1.095186,36.9798305,12555700,0
2023-08-01-15:56:21,1306,-4.17,2.96,12.97,-0.49,-1.22,0.37,97.15,1537.15,0,84176,-1.095476,36.97975733,12555900,0
2023-08-01-15:56:22,1307,-3.28,0.34,11.16,0.07,-0.05,0.36,97.44,1537.44,0,84174,-1.095476,36.97975733,20230601,0
2023-08-01-15:56:23,1308,-0.98,-0.65,10.9,0.84,1.11,0.25,98.21,1538.21,0.01,84167,-1.096069833,36.9796025,12560300,0
2023-08-01-15:56:23,1309,-3.05,0.53,10.47,-0.04,-0.1,0,97.73,1537.73,-0.01,84167,-1.096367333,36.97952983,12560500,0
2023-08-01-15:56:24,1310,-3.09,0.28,10.54,-0.02,-0.05,-0.01,99.66,1539.66,0.02,84152,-1.096813667,36.9794125,12560800,0
2023-08-01-15:56:25,1311,-3.26,-0.01,10.61,-0.07,-0.07,-0.03,98.89,1538.89,0,84158,-1.09697,36.97938,12560900,0
2023-08-01-15:56:26,1312,-2.74,-0.52,10.43,0,-0.05,-0.01,98.79,1538.79,0.01,84164,-1.09697,36.97938,20230601,0
2023-08-01-15:56:26,1313,-2.87,0.42,10.11,-0.01,0.04,0,97.34,1537.34,-0.01,84168,-1.097121167,36.9793435,12561000,0
2023-08-01-15:56:27,1314,-2.89,0.52,9.88,-0.01,-0.14,-0.01,97.54,1537.54,0,84165,-1.097121167,36.9793435,20230601,0
2023-08-01-15:56:27,1315,-3.29,-0.07,10.38,0.03,0.06,0.01,97.05,1537.05,0,84169,-1.097272833,36.97930233,12561100,0
2023-08-01-15:56:28,1316,-3.96,0.06,10.21,-0.05,-0.05,-0.04,97.54,1537.54,-0.01,84166,-1.097272833,36.97930233,20230601,0
2023-08-01-15:56:29,1317,-3.53,0.2,10.15,-0.03,0.06,-0.01,98.6,1538.6,0.01,84160,-1.097272833,36.97930233,20230601,0
2023-08-01-15:56:29,1318,-3.33,-0.06,10.7,-0.11,0.03,-0.01,99.76,1539.76,0,84153,-1.097485,36.97921133,12561300,0
2023-08-01-15:56:30,1319,-3.13,-0.1,10.27,-0.05,-0.02,-0.01,98.5,1538.5,0.01,84152,-1.097588,36.97913767,12561400,0
2023-08-01-15:56:31,1320,-2.9,0.39,10.61,-0.03,-0.08,-0.01,98.5,1538.5,-0.01,84153,-1.097588,36.97913767,12561400,0
2023-08-01-15:56:31,1321,-2.95,0.31,10.3,-0.01,0.01,-0.05,98.31,1538.31,-0.01,84154,-1.097690667,36.97904783,12561500,0
2023-08-01-15:56:32,1322,-3.35,-0.28,10.18,-0.16,-0.04,-0.05,100.34,1540.34,0,84131,-1.097690667,36.97904783,20230601,0
2023-08-01-15:56:32,1323,-3.13,0.66,10.66,-0.49,-0.5,0.08,100.92,1540.92,-0.01,84130,-1.0977985,36.97898867,12561600,0
2023-08-01-15:56:33,1324,-3.4,0.21,10.81,1.24,0.83,0.21,95.7,1535.7,-0.05,84167,-1.0977985,36.97898867,20230601,0
2023-08-01-15:56:34,1325,-3.28,-0.1,9.84,-0.08,0.03,-0.03,97.83,1537.83,0.01,84177,-1.0977985,36.97898867,20230601,0
2023-08-01-15:56:35,1326,-3.32,-0.09,10.32,0.02,0,0,97.92,1537.92,0,84165,-1.098037667,36.97889017,12561800,0
2023-08-01-15:56:35,1327,-3.2,-0.61,10.24,-0.04,-0.11,-0.05,97.63,1537.63,0,84167,-1.098037667,36.97889017,20230601,0
2023-08-01-15:56:36,1328,-3.02,-0.66,10.39,-0.05,-0.09,-0.03,98.6,1538.6,-0.01,84162,-1.098168167,36.97882867,12561900,0
2023-08-01-15:56:37,1329,-2.24,1.32,9.76,1,0.12,0.12,99.57,1539.57,0.01,84148,-1.098168167,36.97882867,20230601,0
2023-08-01-15:56:37,1330,-5.46,-1.91,12.38,-1.87,-0.11,-0.57,100.63,1540.63,0.02,84156,-1.098295667,36.97876783,12562000,0
2023-08-01-15:56:38,1331,-2.98,-0.24,9.7,-0.09,0.07,-0.02,101.31,1541.31,0.01,84138,-1.0984295,36.97870317,12562100,0
2023-08-01-15:56:38,1332,-3.16,-0.38,10.25,-0.01,0.03,0,100.92,1540.92,0,84138,-1.0984295,36.97870317,20230601,0
2023-08-01-15:56:39,1333,-3.16,-0.33,10.8,-0.04,-0.04,-0.02,99.66,1539.66,-0.01,84131,-1.098563333,36.97863617,12562200,0
2023-08-01-15:56:39,1334,-3.31,-0.22,10.7,-0.03,-0.12,-0.01,95.99,1535.99,0,84185,-1.098703333,36.97857167,12562300,0
2023-08-01-15:56:40,1335,-2.81,-0.08,10.02,-0.06,0.1,-0.02,95.02,1535.02,-0.01,84192,-1.098703333,36.97857167,12562300,0
2023-08-01-15:56:40,1336,-3.34,-0.61,10.56,0.04,0,0,97.83,1537.83,0,84162,-1.098837,36.97850633,12562400,0
2023-08-01-15:56:41,1337,-2.6,-0.71,10.23,0.17,0.02,0.01,96.86,1536.86,0,84174,-1.098968167,36.97844,12562500,0
2023-08-01-15:56:41,1338,-2.64,-0.34,9.96,-0.03,0.02,-0.01,96.57,1536.57,0,84183,-1.099104,36.978375,12562600,0
2023-08-01-15:56:42,1339,-6.1,-1.38,12.13,0.17,-1.67,0.1,98.41,1538.41,0.01,84168,-1.099104,36.978375,12562600,0
2023-08-01-15:56:43,1340,-1.97,0.01,11.33,-0.04,0.02,0.02,98.31,1538.31,0,84165,-1.099245833,36.978316,12562700,0
2023-08-01-15:56:43,1341,-2.14,0.05,12.03,-0.03,0.01,0,98.41,1538.41,0,84163,-1.099245833,36.978316,20230601,0
2023-08-01-15:56:44,1342,-1.47,-0.18,11.97,0.01,0.24,-0.09,97.44,1537.44,-0.01,84160,-1.099394333,36.97825633,12562800,0
2023-08-01-15:56:45,1343,-1.74,0.24,11.6,-0.04,0,-0.02,98.41,1538.41,-0.01,84157,-1.099394333,36.97825633,20230601,0
2023-08-01-15:56:46,1344,-0.52,0.14,10.84,-0.04,0.19,-0.02,98.21,1538.21,-0.01,84163,-1.099537,36.978214,12562900,0
2023-08-01-15:56:47,1345,-0.74,0.18,10.77,-0.04,0.12,-0.03,98.79,1538.79,0,84152,-1.099537,36.978214,20230601,0
2023-08-01-15:56:47,1346,-0.52,0.16,11.25,-0.05,0.13,-0.02,98.31,1538.31,0.01,84167,-1.099822333,36.97810633,12563100,0
2023-08-01-15:56:48,1347,-0.71,0.15,10.92,-0.06,0.07,-0.02,98.31,1538.31,0,84162,-1.099822333,36.97810633,12563100,0
2023-08-01-15:56:48,1348,-0.47,0.4,10.81,-0.1,0.04,-0.02,99.47,1539.47,0.01,84150,-1.099961833,36.97804933,12563200,0
2023-08-01-15:56:49,1349,-0.55,0.13,11.15,-0.05,0.03,-0.02,98.6,1538.6,0,84154,-1.099961833,36.97804933,20230601,0
2023-08-01-15:56:50,1350,-0.4,0.3,11.37,-0.03,0.05,-0.02,99.08,1539.08,0,84160,-1.1001065,36.97799417,12563300,0
2023-08-01-15:56:51,1351,-0.58,0.01,10.67,-0.02,-0.07,-0.02,98.6,1538.6,0.01,84163,-1.1001065,36.97799417,20230601,0
2023-08-01-15:56:51,1352,-0.57,0.05,11.04,0.03,-0.09,-0.01,96.95,1536.95,0.04,84179,-1.100253167,36.97795017,12563400,0
2023-08-01-15:56:52,1353,-0.11,0.4,11.36,-0.06,0.12,0,95.99,1535.99,0.07,84234,-1.100403333,36.97788567,12563500,0
2023-08-01-15:56:53,1354,-0.66,-0.08,10.7,-0.03,0.01,-0.03,100.24,1540.24,0.02,84163,-1.100546833,36.97782967,12563600,0
2023-08-01-15:56:53,1355,-0.72,0.23,10.64,-0.04,-0.02,-0.03,101.41,1541.41,0,84120,-1.100546833,36.97782967,20230601,0
2023-08-01-15:56:54,1356,-0.27,0.1,10.32,-0.05,-0.02,-0.03,102.57,1542.57,0.02,84132,-1.100653333,36.97777183,12563700,0
2023-08-01-15:56:55,1357,-0.59,1.39,10.81,0.21,0.06,-1.59,98.79,1538.79,0,84145,-1.100653333,36.97777183,20230601,0
2023-08-01-15:56:55,1358,-0.52,1.67,10.71,0.06,-0.13,-1.4,100.05,1540.05,0.01,84151,-1.1007165,36.97772283,12563800,0
2023-08-01-15:56:56,1359,-1.02,1.74,10.23,0.1,-0.14,-0.67,98.31,1538.31,0,84157,-1.1007165,36.97772283,20230601,0
2023-08-01-15:56:57,1360,-2.35,1.46,10.85,0.01,-0.2,-0.41,96.28,1536.28,-0.01,84165,-1.1007545,36.97769333,12563900,0
2023-08-01-15:56:57,1361,-2.51,1.43,11.02,-0.04,-0.11,-0.24,96.08,1536.08,0,84196,-1.1007545,36.97769333,20230601,0
2023-08-01-15:56:58,1362,-2.71,0.59,10.07,0.02,-0.86,-0.09,97.73,1537.73,-0.01,84163,-1.100731333,36.97768183,12564000,0
2023-08-01-15:56:59,1363,-2.13,1.18,10.96,0.05,-0.19,0,95.89,1535.89,0,84178,-1.100745333,36.97767017,12564100,0
2023-08-01-15:56:59,1364,-1.47,0.85,11.13,-0.03,-0.08,-0.02,94.92,1534.92,0,84190,-1.100745333,36.97767017,20230601,0
2023-08-01-15:57:00,1365,-1.33,1.12,11.65,-0.18,-0.03,-0.03,93.67,1533.67,0,84206,-1.100746833,36.97767233,12564200,0
2023-08-01-15:57:01,1366,-0.87,1.12,10.91,-0.07,-0.08,-0.01,92.12,1532.12,0,84217,-1.100746833,36.97767233,20230601,0
2023-08-01-15:57:02,1367,-1.02,1.05,11.31,-0.1,-0.14,-0.03,92.51,1532.51,0.01,84229,-1.100754667,36.97766967,12564300,0
2023-08-01-15:57:02,1368,-0.79,0.97,11.25,0.01,0.05,-0.01,95.02,1535.02,0,84193,-1.100761333,36.97767317,12564400,0
2023-08-01-15:57:03,1369,-0.45,1.14,11.12,0.02,0.02,-0.02,96.66,1536.66,0,84187,-1.100761333,36.97767317,20230601,0
2023-08-01-15:57:04,1370,-0.73,0.85,10.9,-0.04,-0.05,-0.03,96.18,1536.18,0,84180,-1.100761333,36.97767317,20230601,0
2023-08-01-15:57:05,1371,0,1.18,10.96,-0.1,0,-0.02,95.21,1535.21,-0.01,84191,-1.100785667,36.977678,12564600,0
2023-08-01-15:57:05,1372,-0.74,1.31,10.94,0.01,0.26,-0.02,96.28,1536.28,0,84177,-1.100796833,36.9776795,12564700,0
2023-08-01-15:57:06,1373,0.65,1.24,11.16,-0.06,0.3,-0.06,95.21,1535.21,-0.01,84189,-1.100796333,36.977683,12564800,0
2023-08-01-15:57:07,1374,0.41,0.93,10.5,-0.01,0.04,-0.02,94.92,1534.92,-0.01,84183,-1.100796333,36.977683,12564800,0
2023-08-01-15:57:07,1375,0.59,1.18,10.65,0.03,-0.01,-0.01,94.54,1534.54,0,84202,-1.100800167,36.97768467,12564900,0
2023-08-01-15:57:08,1376,0.58,1.24,10.76,-0.04,0.03,-0.02,95.99,1535.99,0,84195,-1.100800167,36.97768467,12564900,0
2023-08-01-15:57:09,1377,0.52,1.22,10.64,-0.06,0,-0.02,95.89,1535.89,0.01,84188,-1.100795,36.97768883,12565000,0
2023-08-01-15:57:10,1378,0.3,1.19,10.79,-0.05,0.08,-0.02,98.41,1538.41,0.01,84167,-1.100799,36.97771033,12565100,0
2023-08-01-15:57:11,1379,0.36,1.3,11.01,-0.02,0.02,-0.01,96.86,1536.86,0.02,84188,-1.100814667,36.9777055,12565200,0
2023-08-01-15:57:12,1380,0.5,1.01,10.67,-0.08,0.04,-0.03,96.57,1536.57,0.01,84187,-1.100814667,36.9777055,20230601,0
2023-08-01-15:57:13,1381,0.46,1.29,10.36,-0.06,-0.01,-0.03,96.76,1536.76,0.01,84190,-1.100852833,36.97770917,12565300,0
2023-08-01-15:57:14,1382,0.39,1.04,10.62,-0.04,0.03,-0.01,98.31,1538.31,0,84161,-1.100852833,36.97770917,20230601,0
2023-08-01-15:57:14,1383,0.12,1.13,10.25,-0.09,-0.05,-0.03,97.63,1537.63,-0.01,84163,-1.100905333,36.97770933,12565400,0
2023-08-01-15:57:16,1384,0.87,0.94,10.97,-0.04,-0.07,-0.02,97.92,1537.92,-0.01,84162,-1.100952333,36.97769283,12565500,0
2023-08-01-15:57:17,1385,0.52,1.04,10.73,-0.07,0.06,-0.01,99.76,1539.76,0,84142,-1.101012167,36.97770717,12565600,0
2023-08-01-15:57:18,1386,0.61,0.84,10.76,-0.06,0.02,-0.02,98.99,1538.99,0.01,84161,-1.101085167,36.977735,12565700,0
2023-08-01-15:57:19,1387,0.62,1.25,11.26,-0.05,0.05,-0.01,98.79,1538.79,0,84153,-1.101085167,36.977735,20230601,0
2023-08-01-15:57:20,1388,0.3,0.44,11.04,-0.04,-0.06,-0.01,99.57,1539.57,0,84144,-1.1011735,36.9777345,12565800,0
2023-08-01-15:57:20,1389,0.38,0.9,10.95,-0.02,0.17,0,99.47,1539.47,0,84149,-1.1011735,36.9777345,20230601,0
2023-08-01-15:57:21,1390,0.51,0.67,10.4,-0.11,-0.16,-0.04,99.37,1539.37,0.01,84154,-1.1011735,36.9777345,20230601,0
2023-08-01-15:57:22,1391,0.75,0.82,10.54,-0.05,0.03,-0.02,97.44,1537.44,0.01,84169,-1.101391167,36.97769517,12570000,0
2023-08-01-15:57:23,1392,0.33,0.49,10.68,-0.09,0.02,-0.03,97.25,1537.25,-0.01,84172,-1.101391167,36.97769517,20230601,0
2023-08-01-15:57:24,1393,0.99,0.69,10.79,-0.04,-0.1,-0.03,95.89,1535.89,-0.01,84184,-1.101507,36.97766467,12570100,0
2023-08-01-15:57:25,1394,0.32,0.45,10.62,-0.07,0.01,-0.02,95.5,1535.5,0,84179,-1.101507,36.97766467,20230601,0
2023-08-01-15:57:26,1395,0.4,0.64,10.78,-0.13,-0.01,-0.04,94.73,1534.73,-0.01,84194,-1.101751,36.9775835,12570300,0
2023-08-01-15:57:27,1396,0.25,0.86,11.17,-0.13,0.07,-0.02,95.02,1535.02,0.01,84205,-1.101909,36.97753083,12570400,0
2023-08-01-15:57:27,1397,0.94,0.51,10.74,-0.07,0,-0.01,96.57,1536.57,0.01,84193,-1.1020635,36.9774805,12570500,0
2023-08-01-15:57:28,1398,0.66,0.91,10.6,-0.08,-0.1,-0.02,95.7,1535.7,0,84187,-1.1020635,36.9774805,12570500,0
2023-08-01-15:57:29,1399,0.74,1.04,10.48,-0.01,0.01,-0.03,94.92,1534.92,0,84208,-1.102211833,36.977418,12570600,0
2023-08-01-15:57:30,1400,0.67,1.1,10.69,-0.11,-0.09,-0.03,95.21,1535.21,0,84195,-1.102211833,36.977418,20230601,0
2023-08-01-15:57:31,1401,0.59,1.4,10.62,-0.09,0,-0.04,95.41,1535.41,0,84195,-1.102358833,36.97736583,12570700,0
2023-08-01-15:57:32,1402,0.61,1.24,11.09,-0.07,0.08,-0.02,96.28,1536.28,0.01,84183,-1.102506,36.97731233,12570800,0
2023-08-01-15:57:33,1403,0.61,1.12,10.38,0.01,0.03,-0.03,97.92,1537.92,0,84168,-1.102651667,36.97726333,12570900,0
2023-08-01-15:57:34,1404,0.78,1.4,10.35,-0.04,0.17,-0.02,98.21,1538.21,-0.01,84163,-1.102651667,36.97726333,20230601,0
2023-08-01-15:57:35,1405,0.65,0.92,10.84,-0.05,-0.01,-0.02,97.25,1537.25,0,84165,-1.102934667,36.977144,12571100,0
2023-08-01-15:57:35,1406,0.82,1.23,10.66,-0.05,0.04,-0.01,97.25,1537.25,0,84171,-1.103075167,36.97708067,12571200,0
2023-08-01-15:57:36,1407,0.5,1.13,10.7,0.01,-0.02,-0.02,96.08,1536.08,-0.02,84175,-1.1032175,36.97702683,12571300,0
2023-08-01-15:57:38,1408,1.21,1.57,10.9,-0.09,0.21,-0.04,96.57,1536.57,-0.01,84180,-1.1032175,36.97702683,12571300,0
2023-08-01-15:57:38,1409,0.21,0.86,10.52,-0.02,0.1,-0.01,94.63,1534.63,0,84195,-1.103347833,36.976976,12571400,0
2023-08-01-15:57:40,1410,0.12,0.59,10.74,0.04,0.02,-0.01,96.86,1536.86,0.01,84184,-1.103496833,36.97690717,12571500,0
2023-08-01-15:57:41,1411,0.23,1.43,11.1,-0.02,0,-0.02,99.08,1539.08,0,84149,-1.103628833,36.97685733,12571600,0
2023-08-01-15:57:43,1412,0.06,0.82,10.78,-0.05,0.04,-0.01,99.37,1539.37,0.02,84162,-1.103628833,36.97685733,20230601,0
2023-08-01-15:57:46,1413,-0.47,0.8,10.79,-0.08,0.21,-0.05,98.41,1538.41,0,84165,-1.104003,36.976712,12571900,0
2023-08-01-15:57:48,1414,-0.71,0.96,10.58,-0.04,0.03,-0.02,98.89,1538.89,-0.02,84159,-1.104003,36.976712,20230601,0
2023-08-01-15:57:50,1415,-1.42,1.18,11,-0.04,-0.1,-0.02,100.15,1540.15,0.01,84151,-1.104127833,36.976676,12572000,0
2023-08-01-15:57:51,1416,-1.42,0.92,10.88,-0.05,0.04,-0.04,98.7,1538.7,0,84160,-1.104252833,36.97662783,12572100,0
2023-08-01-15:57:54,1417,-1.04,0.95,11.08,-0.05,0.03,-0.02,98.6,1538.6,-0.01,84157,-1.104252833,36.97662783,12572100,0
2023-08-01-15:57:57,1418,-1.11,1.27,11.02,-0.01,-0.54,0.05,98.7,1538.7,0,84131,-1.104476667,36.976553,12572300,0
2023-08-01-15:57:58,1419,-1.74,1.11,10.66,0.02,-0.07,-0.02,99.47,1539.47,0,84158,-1.104476667,36.976553,12572300,0
2023-08-01-15:57:59,1420,-1.63,1.12,10.26,-0.08,-0.01,-0.03,99.08,1539.08,0.01,84161,-1.104476667,36.976553,20230601,0
2023-08-01-15:58:00,1421,-1.58,0.87,10.59,-0.05,0.05,-0.03,96.86,1536.86,-0.03,84168,-1.1047285,36.97644583,12572500,0
2023-08-01-15:58:01,1422,-1.49,1.12,10.32,-0.02,0.07,-0.01,100.63,1540.63,0.02,84126,-1.104944333,36.97639433,12572700,0
2023-08-01-15:58:02,1423,-1.49,1.12,10.41,-0.07,0.06,-0.02,100.54,1540.54,-0.01,84122,-1.104944333,36.97639433,20230601,0
2023-08-01-15:58:03,1424,-1.33,1.15,10.29,-0.06,-0.02,-0.02,101.79,1541.79,0.03,84162,-1.105075,36.97634033,12572800,0
2023-08-01-15:58:04,1425,-1.22,1.34,10.17,-0.07,0.01,-0.01,95.6,1535.6,-0.02,84192,-1.105075,36.97634033,20230601,0
2023-08-01-15:58:05,1426,-1.81,1.37,10.35,0.16,-0.05,0.01,95.99,1535.99,0.03,84197,-1.1051935,36.97630067,12572900,0
2023-08-01-15:58:06,1427,-1.55,1.17,10.54,-0.08,-0.08,-0.03,90.67,1530.67,-0.01,84232,-1.105433833,36.97620333,12573100,0
2023-08-01-15:58:06,1428,-1.29,1.34,10.49,-0.03,-0.09,-0.02,90.19,1530.19,-0.01,84240,-1.1055485,36.97617217,12573200,0
2023-08-01-15:58:07,1429,-1.47,0.88,10.32,-0.01,-0.16,-0.02,91.64,1531.64,0,84238,-1.105653833,36.976118,12573300,0
2023-08-01-15:58:08,1430,-0.61,1.05,10.26,-0.04,0,0,87,1527,-0.01,84278,-1.1057415,36.9760745,12573400,0
2023-08-01-15:58:10,1431,-0.37,1.26,9.5,0.01,-0.03,-0.04,85.55,1525.55,0,84295,-1.1057415,36.9760745,20230601,0
2023-08-01-15:58:11,1432,-1.08,1.27,9.99,0.01,0.17,0,86.51,1526.51,0.01,84300,-1.10582,36.97603433,12573500,0
2023-08-01-15:58:11,1433,-0.61,1.3,10.25,-0.04,-0.2,-0.02,80.81,1520.81,-0.01,84340,-1.1058975,36.97601533,12573600,0
2023-08-01-15:58:12,1434,-0.65,1.34,10.07,0,0,0,81.2,1521.2,0.01,84346,-1.105949,36.9760035,12573700,0
2023-08-01-15:58:13,1435,-0.91,1.41,10.99,-0.08,0.07,-0.04,77.62,1517.62,0,84383,-1.105984833,36.975998,12573800,0
2023-08-01-15:58:13,1436,-1.6,0.97,10.79,0.04,0.19,-0.01,75.02,1515.02,-0.01,84403,-1.106035167,36.97596917,12574000,0
2023-08-01-15:58:15,1437,-1.07,0.57,10.28,0.03,0,-0.01,70.58,1510.58,-0.02,84439,-1.106035167,36.97596917,12574000,0
2023-08-01-15:58:16,1438,-0.71,0.83,10.5,0.05,0.08,-0.04,68.55,1508.55,0,84485,-1.106049,36.9759585,12574100,0
2023-08-01-15:58:17,1439,-1.02,0.83,10.38,-0.04,0.05,-0.03,64.6,1504.6,0.01,84495,-1.106066833,36.97594367,12574400,0
2023-08-01-15:58:17,1440,-1.01,1.2,10.49,0.05,0.03,-0.02,62.57,1502.57,-0.01,84541,-1.106049167,36.97593217,12574600,0
2023-08-01-15:58:18,1441,-0.14,0.92,10.78,-0.04,0.08,0.01,60.45,1500.45,-0.01,84553,-1.1060435,36.97589033,12574800,0
2023-08-01-15:58:19,1442,-1.1,1.54,10.44,-0.01,0.12,-0.02,57.56,1497.56,-0.01,84579,-1.106032,36.97588067,12575000,0
2023-08-01-15:58:20,1443,-0.91,0.92,10.62,-0.05,0.15,-0.04,56.6,1496.6,0,84593,-1.106013833,36.97588533,12575200,0
2023-08-01-15:58:21,1444,-1.61,1.52,10.76,0.03,0.16,-0.04,52.65,1492.65,-0.02,84618,-1.106013833,36.97588533,20230601,0
2023-08-01-15:58:22,1445,-0.65,1.58,11.08,0.02,0.13,-0.01,48.89,1488.89,-0.01,84673,-1.105989333,36.97591783,12575700,0
2023-08-01-15:58:23,1446,-1.24,1.06,10.53,0,0.01,-0.02,47.83,1487.83,0,84682,-1.1060015,36.97591483,12575900,0
2023-08-01-15:58:23,1447,-0.96,1.24,10.5,-0.03,0.12,-0.02,46.58,1486.58,-0.03,84686,-1.1060015,36.97591483,20230601,0
2023-08-01-15:58:24,1448,-0.94,1.29,10.56,0,0.01,-0.01,43.4,1483.4,-0.02,84734,-1.106012833,36.97590817,12580000,0
2023-08-01-15:58:26,1449,-0.83,1.23,11.06,-0.2,0.05,-0.03,41,1481,-0.01,84753,-1.106012833,36.97590817,20230601,0
2023-08-01-15:58:27,1450,-0.85,-0.09,10.8,-0.17,-0.09,-0.03,37.92,1477.92,0.01,84781,-1.106043333,36.9758855,12580300,0
