time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:45:02,1991,-1.69,1.05,10.58,0.02,-0.04,-0.62,85.84,1525.84,-0.01,84294,-1.099724167,36.9796595,12445700,0
2023-08-01-15:45:02,1992,-0.73,1.17,9.79,0.15,-0.06,-0.49,84.77,1524.77,0,84295,-1.099724167,36.9796595,12445700,0
2023-08-01-15:45:02,1993,-1.18,1.17,10.14,-0.08,-0.03,-0.34,85.16,1525.16,0,84274,-1.099724167,36.9796595,20230601,0
2023-08-01-15:45:02,1994,-1.55,1.07,10.35,-0.04,0.15,-0.28,85.93,1525.93,0.25,84299,-1.099724167,36.9796595,20230601,0
2023-08-01-15:45:02,1995,-1.89,0.8,10.6,0.04,0.02,-0.19,86.32,1526.32,-0.01,84286,-1.099724167,36.9796595,20230601,0
2023-08-01-15:45:03,1996,-0.96,1.22,10.55,-0.05,-0.07,-0.17,84.77,1524.77,-0.01,84280,-1.099724167,36.9796595,20230601,0
2023-08-01-15:45:03,1997,-1.94,1.02,11.31,0.05,0.06,-0.13,86.51,1526.51,0.01,84312,-1.099725333,36.979654,12445800,0
2023-08-01-15:45:03,1998,-1.13,0.94,9.77,-0.04,0.1,-0.12,88.44,1528.44,0.03,84284,-1.099725333,36.979654,20230601,0
2023-08-01-15:45:03,1999,-0.59,0.99,10.54,-0.1,0,-0.08,86.71,1526.71,-0.02,84276,-1.099725333,36.979654,20230601,0
2023-08-01-15:45:03,2000,-3.17,1.95,10.37,-0.12,-0.92,-0.09,86.32,1526.32,-0.02,84276,-1.099725333,36.979654,20230601,0
2023-08-01-15:45:03,2001,-5.06,1.13,8.79,0.21,0.38,-0.12,87.96,1527.96,0.01,84265,-1.099725333,36.979654,20230601,0
2023-08-01-15:45:04,2002,0.73,1.29,11.87,0.14,0.36,-0.01,84,1524,91.67,84300,-1.0997245,36.97965617,12445900,0
2023-08-01-15:45:04,2003,-0.06,0.81,11.72,0.04,-0.55,0.05,85.74,1525.74,0.02,84309,-1.0997245,36.97965617,12445900,0
2023-08-01-15:45:04,2004,-2.56,1.15,12.12,-0.18,-0.54,0.04,87.48,1527.48,90.34,84269,-1.0997245,36.97965617,20230601,0
2023-08-01-15:45:04,2005,-0.46,1.52,10.06,-0.07,-0.45,0.01,87.38,1527.38,-0.01,84265,-1.0997245,36.97965617,20230601,0
2023-08-01-15:45:04,2006,-2.02,0.76,10.35,0.08,-0.47,0,87.48,1527.48,0.01,84268,-1.0997245,36.97965617,20230601,0
2023-08-01-15:45:05,2007,-1.12,0.73,9.83,-0.08,0.02,-0.03,87.58,1527.58,-0.01,84274,-1.099724833,36.97966467,12450000,0
2023-08-01-15:45:05,2008,-1.17,0.91,10.2,-0.01,0.03,-0.02,87,1527,-0.01,84277,-1.099724833,36.97966467,12450000,0
2023-08-01-15:45:05,2009,-1.5,1.33,10.57,-0.05,0.04,0,85.74,1525.74,0,84287,-1.099724833,36.97966467,20230601,0
2023-08-01-15:45:05,2010,-1.14,0.57,10.69,-0.11,-0.15,-0.02,84.58,1524.58,-0.01,84298,-1.099724833,36.97966467,20230601,0
2023-08-01-15:45:05,2011,-1.36,0.82,9.84,0.04,-0.07,-0.01,84.97,1524.97,0,84300,-1.099724833,36.97966467,20230601,0
2023-08-01-15:45:05,2012,-1.06,0.81,11.11,-0.01,0.02,-0.01,84.48,1524.48,0,84296,-1.0997205,36.979674,12450100,0
2023-08-01-15:45:06,2013,-1.77,0.8,11.06,-0.08,-0.02,-0.02,84.39,1524.39,-0.01,84321,-1.0997205,36.979674,12450100,0
2023-08-01-15:45:06,2014,-0.72,0.97,10.64,-0.09,0.03,-0.01,82.94,1522.94,0,84314,-1.0997205,36.979674,20230601,0
2023-08-01-15:45:06,2015,-1.4,1.19,11,-0.07,-0.14,-0.01,83.13,1523.13,0,84317,-1.0997205,36.979674,20230601,0
2023-08-01-15:45:06,2016,-1.54,1.15,11,0.09,0.11,0.01,82.65,1522.65,0,84321,-1.0997205,36.979674,20230601,0
2023-08-01-15:45:06,2017,-1.33,0.8,10.86,0.02,0.02,-0.01,81.29,1521.29,0.01,84336,-1.0997205,36.979674,20230601,0
2023-08-01-15:45:07,2018,-0.74,0.88,10.93,-0.22,0.04,-0.04,80.71,1520.71,-0.02,84349,-1.099723333,36.97967017,12450200,0
2023-08-01-15:45:07,2019,-0.43,1.23,10.8,-0.08,-0.12,-0.02,81.1,1521.1,0,84344,-1.099723333,36.97967017,20230601,0
2023-08-01-15:45:07,2020,-1.05,1.21,11.11,0.01,-0.15,-0.02,80.52,1520.52,-0.01,84350,-1.099723333,36.97967017,20230601,0
2023-08-01-15:45:07,2021,-0.73,1.04,10.97,0,-0.01,-0.01,79.85,1519.85,0,84352,-1.099723333,36.97967017,20230601,0
2023-08-01-15:45:07,2022,-0.55,1.06,11.29,-0.02,-0.01,-0.01,79.75,1519.75,0,84354,-1.099723333,36.97967017,20230601,0
2023-08-01-15:45:07,2023,-0.88,0.94,10.86,-0.11,-0.01,-0.02,80.33,1520.33,0.01,84357,-1.099733167,36.97966,12450300,0
2023-08-01-15:45:08,2024,-0.67,1.35,10.95,-0.06,-0.02,-0.01,81.87,1521.87,0.01,84336,-1.099733167,36.97966,12450300,0
2023-08-01-15:45:08,2025,-0.61,1.05,10.76,-0.03,0.02,-0.01,81.68,1521.68,-0.01,84339,-1.099733167,36.97966,20230601,0
2023-08-01-15:45:08,2026,-0.47,0.94,11.59,0.06,0.11,0,81.29,1521.29,0.9,84312,-1.099733167,36.97966,20230601,0
2023-08-01-15:45:08,2027,0.18,0.92,10.86,-0.12,0.04,-0.02,80.81,1520.81,87.57,84344,-1.099733167,36.97966,20230601,0
2023-08-01-15:45:08,2028,-0.62,1.36,10.8,-0.03,-0.29,-0.04,80.43,1520.43,-0.01,84337,-1.099733167,36.97966,20230601,0
2023-08-01-15:45:09,2029,-0.23,1.18,11.31,-0.07,0.26,-0.02,80.23,1520.23,0.01,84354,-1.099743,36.9796505,12450400,0
2023-08-01-15:45:09,2030,1.12,1.42,9.9,-0.07,0.11,-0.01,79.46,1519.46,90.19,84357,-1.099743,36.9796505,20230601,0
2023-08-01-15:45:09,2031,-0.79,0.93,12,-0.02,0.41,0.02,79.85,1519.85,-0.01,84352,-1.099743,36.9796505,20230601,0
2023-08-01-15:45:09,2032,0.95,1.24,10.39,-0.04,0.07,-0.02,81.87,1521.87,0.02,84347,-1.099743,36.9796505,20230601,0
2023-08-01-15:45:09,2033,-0.47,1.1,11.82,-0.13,-0.12,-0.05,80.04,1520.04,0,84353,-1.099743,36.9796505,20230601,0
2023-08-01-15:45:10,2034,0.1,1.31,10.88,0.01,-0.08,-0.01,80.62,1520.62,0.86,84351,-1.099765333,36.97963383,12450500,0
2023-08-01-15:45:10,2035,0.59,0.92,10.9,0.02,-0.02,-0.02,79.27,1519.27,-0.01,84345,-1.099765333,36.97963383,12450500,0
2023-08-01-15:45:10,2036,0.54,1.09,10.72,-0.07,-0.12,-0.03,82.74,1522.74,0.05,84330,-1.099765333,36.97963383,20230601,0
2023-08-01-15:45:10,2037,0.31,0.85,11.22,-0.15,0.09,-0.03,81.29,1521.29,0.02,84332,-1.099765333,36.97963383,20230601,0
2023-08-01-15:45:10,2038,0.39,1.59,11.08,-0.06,-0.12,-0.02,82.26,1522.26,0,84332,-1.099765333,36.97963383,20230601,0
2023-08-01-15:45:10,2039,0.54,1,11.28,0.02,0.03,-0.03,83.52,1523.52,0.03,84320,-1.099801833,36.97961533,12450600,0
2023-08-01-15:45:11,2040,0.61,1.01,11.13,-0.05,-0.03,-0.02,84.1,1524.1,0.02,84318,-1.099801833,36.97961533,12450600,0
2023-08-01-15:45:11,2041,0.75,1.01,10.72,-0.02,-0.07,-0.01,83.81,1523.81,0.92,84310,-1.099801833,36.97961533,20230601,0
2023-08-01-15:45:11,2042,0.93,1.31,11.13,-0.05,-0.08,-0.03,82.07,1522.07,-0.01,84326,-1.099801833,36.97961533,20230601,0
2023-08-01-15:45:11,2043,1.32,1.38,10.92,-0.06,0.02,0,81.39,1521.39,0.01,84329,-1.099801833,36.97961533,20230601,0
2023-08-01-15:45:11,2044,0.69,0.98,10.64,-0.07,0.02,-0.01,82.55,1522.55,-0.01,84325,-1.099847833,36.9795965,12450700,0
2023-08-01-15:45:12,2045,0.58,1.16,10.72,0.06,-0.01,-0.01,82.55,1522.55,0,84323,-1.099847833,36.9795965,12450700,0
